source_entry_id,source_headword,source_volume,ordinal,raw_target,raw_context,status,target_entry_id,target_headword,target_volume,match_words,redirect_hops,suffix_stripped
Bd01_A-B:0035:0014,Abgrenzungskriterium,Bd01_A-B,1,Empirismus,"Empirismus, logischer",cross_volume,Bd02_C-F:0339:0390,"Empirismus, logischer",Bd02_C-F,2,0,
Bd01_A-B:0035:0014,Abgrenzungskriterium,Bd01_A-B,2,Sinnkriterium,"Sinnkriterium, empiristisches",cross_volume,Bd07_Re-Te:0413:0339,"Sinnkriterium, empiristisches",Bd07_Re-Te,2,0,
Bd01_A-B:0035:0014,Abgrenzungskriterium,Bd01_A-B,3,Verifikationsprinzip,Verifikationsprinzip,cross_volume,Bd08_Th-Z:0317:0289,Verifikationsprinzip,Bd08_Th-Z,1,0,
Bd01_A-B:0035:0014,Abgrenzungskriterium,Bd01_A-B,4,Prüfbarkeit,Prüfbarkeit werden nach Popper nicht-wissenschaftliche von wissenschaft,cross_volume,Bd06_O-Ra:0502:0401,Prüfbarkeit,Bd06_O-Ra,1,0,
Bd01_A-B:0035:0015,Abgrund,Bd01_A-B,0,Gottesbeweis,"Gottesbeweis in den Formen, die ihm R",cross_volume,Bd03_G-Inn:0199:0152,Gottesbeweis,Bd03_G-Inn,1,0,
Bd01_A-B:0036:0016,abhängig/Abhängigkeit,Bd01_A-B,0,System,"System, axiomatisches",cross_volume,Bd07_Re-Te:0652:0560,"System, axiomatisches",Bd07_Re-Te,2,0,
Bd01_A-B:0036:0016,abhängig/Abhängigkeit,Bd01_A-B,1,ableitbar/,ableitbar/ Ableitbarkeit,slash_half,Bd01_A-B:0037:0019,ableitbar/Ableitbarkeit,Bd01_A-B,1,0,
Bd01_A-B:0036:0016,abhängig/Abhängigkeit,Bd01_A-B,2,System,"System, formales",cross_volume,Bd07_Re-Te:0655:0561,"System, formales",Bd07_Re-Te,2,0,
Bd01_A-B:0036:0016,abhängig/Abhängigkeit,Bd01_A-B,3,definierbar/Definierbarkeit,definierbar/Definierbarkeit,slash_half,Bd02_C-F:0151:0172,definierbar/Definierbarkeit,Bd02_C-F,1,0,
Bd01_A-B:0036:0016,abhängig/Abhängigkeit,Bd01_A-B,4,unabhängig/Unabhängigkeit,unabhängig/Unabhängigkeit (logisch,cross_volume,Bd08_Th-Z:0186:0143,unabhängig/Unabhängigkeit (logisch),Bd08_Th-Z,2,0,
Bd01_A-B:0036:0017,abhāva,Bd01_A-B,0,bha¯va,"bha¯va (= Sein, Dasein",same_volume,Bd01_A-B:0484:0607,bhāva,Bd01_A-B,1,0,
Bd01_A-B:0036:0017,abhāva,Bd01_A-B,1,Philosophie,"Philosophie, indische",cross_volume,Bd06_O-Ra:0252:0202,"Philosophie, indische",Bd06_O-Ra,2,0,
Bd01_A-B:0036:0017,abhāva,Bd01_A-B,2,Vais´es,Vais´es,unresolved,,,,1,0,
Bd01_A-B:0036:0017,abhāva,Bd01_A-B,3,Nya¯ya,Nya¯ya zum Navya Nya¯ya durch Udayana (ca,cross_volume,Bd05_Log-N:0647:0516,Nyāya,Bd05_Log-N,1,0,
Bd01_A-B:0036:0017,abhāva,Bd01_A-B,4,Mı¯ma¯m,Mı¯ma¯m,unresolved,,,,1,0,
Bd01_A-B:0036:0017,abhāva,Bd01_A-B,5,prama¯n,prama¯n,unresolved,,,,1,0,
Bd01_A-B:0036:0017,abhāva,Bd01_A-B,6,vya¯pti,vya¯pti,unresolved,,,,1,0,
Bd01_A-B:0036:0017,abhāva,Bd01_A-B,7,anuma¯na,anuma¯na,same_volume,Bd01_A-B:0194:0272,anumāna,Bd01_A-B,1,0,
Bd01_A-B:0036:0018,Abjunktion,Bd01_A-B,0,Junktor,Junktor,cross_volume,Bd04_Ins-Loc:0145:0095,Junktor,Bd04_Ins-Loc,1,0,
Bd01_A-B:0036:0018,Abjunktion,Bd01_A-B,1,Subjunktion,Subjunktion [Zeichen häufig,cross_volume,Bd07_Re-Te:0593:0483,Subjunktion,Bd07_Re-Te,1,0,
Bd01_A-B:0037:0019,ableitbar/Ableitbarkeit,Bd01_A-B,0,Kalkül,"Kalkül, insbes",cross_volume,Bd04_Ins-Loc:0157:0104,Kalkül,Bd04_Ins-Loc,1,0,
Bd01_A-B:0037:0019,ableitbar/Ableitbarkeit,Bd01_A-B,1,Formalismus,"Formalismus, a",cross_volume,Bd02_C-F:0545:0608,Formalismus,Bd02_C-F,1,0,
Bd01_A-B:0037:0019,ableitbar/Ableitbarkeit,Bd01_A-B,2,Prämissen,Prämissen (das sind wiederum Zeichenreihen,deinflected,Bd06_O-Ra:0436:0316,Prämisse,Bd06_O-Ra,1,0,n
Bd01_A-B:0037:0019,ableitbar/Ableitbarkeit,Bd01_A-B,3,Logikkalkül,"Logikkalkül wird erwartet, daß nur logisch wahre Aussagen a",cross_volume,Bd05_Log-N:0117:0072,Logikkalkül,Bd05_Log-N,1,0,
Bd01_A-B:0037:0019,ableitbar/Ableitbarkeit,Bd01_A-B,4,korrekt/Korrektheit,korrekt/Korrektheit,slash_half,Bd04_Ins-Loc:0385:0301,korrekt/Korrektheit,Bd04_Ins-Loc,1,0,
Bd01_A-B:0037:0019,ableitbar/Ableitbarkeit,Bd01_A-B,5,vollständig/Vollständigkeit,vollständig/Vollständigkeit,slash_half,Bd08_Th-Z:0367:0353,vollständig/Vollständigkeit,Bd08_Th-Z,1,0,
Bd01_A-B:0037:0019,ableitbar/Ableitbarkeit,Bd01_A-B,6,Infinitesimalrechnung,Infinitesimalrechnung verwendet,cross_volume,Bd03_G-Inn:0621:0470,Infinitesimalrechnung,Bd03_G-Inn,1,0,
Bd01_A-B:0037:0020,Ableitbarkeitstheorem,Bd01_A-B,0,Deduktionstheorems,Deduktionstheorems,deinflected,Bd02_C-F:0149:0168,Deduktionstheorem,Bd02_C-F,1,0,s
Bd01_A-B:0037:0020,Ableitbarkeitstheorem,Bd01_A-B,1,ableitbar/Ableitbarkeit,ableitbar/Ableitbarkeit,slash_half,Bd01_A-B:0037:0019,ableitbar/Ableitbarkeit,Bd01_A-B,1,0,
Bd01_A-B:0037:0020,Ableitbarkeitstheorem,Bd01_A-B,2,Logikkalkül,"Logikkalkül K, formal",cross_volume,Bd05_Log-N:0117:0072,Logikkalkül,Bd05_Log-N,1,0,
Bd01_A-B:0037:0021,Ableitung,Bd01_A-B,0,Kalküle,Kalküle eine (endliche,deinflected,Bd04_Ins-Loc:0157:0104,Kalkül,Bd04_Ins-Loc,1,0,e
Bd01_A-B:0037:0021,Ableitung,Bd01_A-B,1,Logikkalkülen,Logikkalkülen die,deinflected,Bd05_Log-N:0117:0072,Logikkalkül,Bd05_Log-N,1,0,en
Bd01_A-B:0037:0021,Ableitung,Bd01_A-B,2,Deduktion,Deduktion einer Aussage (These,cross_volume,Bd02_C-F:0147:0165,Deduktion,Bd02_C-F,1,0,
Bd01_A-B:0037:0021,Ableitung,Bd01_A-B,3,ableitbar/Ableitbarkeit,ableitbar/Ableitbarkeit,slash_half,Bd01_A-B:0037:0019,ableitbar/Ableitbarkeit,Bd01_A-B,1,0,
Bd01_A-B:0037:0021,Ableitung,Bd01_A-B,4,Infinitesimalrechnung,Infinitesimalrechnung,cross_volume,Bd03_G-Inn:0621:0470,Infinitesimalrechnung,Bd03_G-Inn,1,0,
Bd01_A-B:0037:0022,Abravanel,Bd01_A-B,0,Neuplatonismus,"Neuplatonismus beeinflußtes Hauptwerk, die",cross_volume,Bd05_Log-N:0563:0449,Neuplatonismus,Bd05_Log-N,1,0,
Bd01_A-B:0037:0022,Abravanel,Bd01_A-B,1,Renaissance,Renaissance,cross_volume,Bd07_Re-Te:0119:0089,Renaissance,Bd07_Re-Te,1,0,
Bd01_A-B:0037:0022,Abravanel,Bd01_A-B,2,Makrokosmos,Makrokosmos und Mikrokosmos führt bei A,ambiguous,,,,1,0,
Bd01_A-B:0037:0022,Abravanel,Bd01_A-B,3,Averroismus,Averroismus,same_volume,Bd01_A-B:0351:0446,Averroismus,Bd01_A-B,1,0,
Bd01_A-B:0037:0022,Abravanel,Bd01_A-B,4,intellectus,intellectus,cross_volume,Bd04_Ins-Loc:0029:0008,intellectus,Bd04_Ins-Loc,1,0,
Bd01_A-B:0038:0023,Abschattung,Bd01_A-B,0,Phänomenologie,Phänomenologie,cross_volume,Bd06_O-Ra:0195:0175,Phänomenologie,Bd06_O-Ra,1,0,
Bd01_A-B:0038:0023,Abschattung,Bd01_A-B,1,Wahrnehmung,Wahrnehmung (z,cross_volume,Bd08_Th-Z:0414:0401,Wahrnehmung,Bd08_Th-Z,1,0,
Bd01_A-B:0038:0024,Abschwächungsregel,Bd01_A-B,0,Syllogistik,Syllogistik Bezeichnung für die Schlußformen der Subalternation (,cross_volume,Bd07_Re-Te:0622:0531,Syllogistik,Bd07_Re-Te,1,0,
Bd01_A-B:0038:0024,Abschwächungsregel,Bd01_A-B,1,Quadrat,"Quadrat, logisches",cross_volume,Bd06_O-Ra:0543:0426,"Quadrat, logisches",Bd06_O-Ra,2,0,
Bd01_A-B:0038:0024,Abschwächungsregel,Bd01_A-B,2,Aussageschema,Aussageschema A,same_volume,Bd01_A-B:0330:0422,Aussageschema,Bd01_A-B,1,0,
Bd01_A-B:0038:0024,Abschwächungsregel,Bd01_A-B,3,Implikation,"Implikation A ≺ B, nicht aber die umgekehrte Implikation B ≺ A gilt",ambiguous,,,,1,0,
Bd01_A-B:0038:0025,Absicht,Bd01_A-B,0,Intention,Intention,cross_volume,Bd04_Ins-Loc:0038:0017,Intention,Bd04_Ins-Loc,1,0,
Bd01_A-B:0038:0025,Absicht,Bd01_A-B,1,Teleologie,Teleologie,cross_volume,Bd07_Re-Te:0706:0607,Teleologie,Bd07_Re-Te,1,0,
Bd01_A-B:0038:0025,Absicht,Bd01_A-B,2,als,als,same_volume,Bd01_A-B:0129:0168,als ob,Bd01_A-B,1,0,
Bd01_A-B:0038:0025,Absicht,Bd01_A-B,3,Zurechnung,Zurechnung des Handelns,cross_volume,Bd08_Th-Z:0707:0631,Zurechnung,Bd08_Th-Z,1,0,
Bd01_A-B:0038:0025,Absicht,Bd01_A-B,4,Allgemeinheit,Allgemeinheit,same_volume,Bd01_A-B:0126:0156,Allgemeinheit,Bd01_A-B,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,0,relativ/Relativierung,relativ/Relativierung,slash_half,Bd07_Re-Te:0096:0075,relativ/Relativierung,Bd07_Re-Te,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,1,Gott,Gott (philosophisch,cross_volume,Bd03_G-Inn:0196:0151,Gott (philosophisch),Bd03_G-Inn,2,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,2,Gottesbeweise,"Gottesbeweise verwendbaren, Argumentationsstütze",deinflected,Bd03_G-Inn:0199:0152,Gottesbeweis,Bd03_G-Inn,1,0,e
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,3,Einheit,Einheit,cross_volume,Bd02_C-F:0314:0352,Einheit,Bd02_C-F,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,4,Beweger,"Beweger, unbewegter",same_volume,Bd01_A-B:0463:0579,"Beweger, unbewegter",Bd01_A-B,2,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,5,Autorität,Autorität oder,same_volume,Bd01_A-B:0346:0441,Autorität,Bd01_A-B,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,6,Offenbarung,"Offenbarung, sondern nur noch im eigenverantworteten Denken gesichert",cross_volume,Bd06_O-Ra:0041:0022,Offenbarung,Bd06_O-Ra,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,7,Monade,Monade (,cross_volume,Bd05_Log-N:0461:0358,Monade,Bd05_Log-N,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,8,Monadentheorie,Monadentheorie,cross_volume,Bd05_Log-N:0463:0359,Monadentheorie,Bd05_Log-N,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,9,Anschauung,"Anschauung, intellektuelle",same_volume,Bd01_A-B:0170:0235,"Anschauung, intellektuelle",Bd01_A-B,2,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,10,Ich,Ich,cross_volume,Bd03_G-Inn:0515:0369,Ich,Bd03_G-Inn,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,11,Subjektivismus,Subjektivismus,cross_volume,Bd07_Re-Te:0590:0480,Subjektivismus,Bd07_Re-Te,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,12,transzendent/Transzendenz,transzendent/Transzendenz,slash_half,Bd08_Th-Z:0131:0080,transzendent/Transzendenz,Bd08_Th-Z,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,13,Geist,"Geist, absoluter",cross_volume,Bd03_G-Inn:0071:0043,"Geist, absoluter",Bd03_G-Inn,2,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,14,Wissen,"Wissen, absolutes",cross_volume,Bd08_Th-Z:0556:0526,"Wissen, absolutes",Bd08_Th-Z,2,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,15,Sprachkritik,Sprachkritik,cross_volume,Bd07_Re-Te:0509:0422,Sprachkritik,Bd07_Re-Te,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,16,Certismus,"Certismus,",cross_volume,Bd02_C-F:0053:0044,Certismus,Bd02_C-F,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,17,Fallibilismus,Fallibilismus,cross_volume,Bd02_C-F:0488:0540,Fallibilismus,Bd02_C-F,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,18,Gottesbeweis,"Gottesbeweis,",cross_volume,Bd03_G-Inn:0199:0152,Gottesbeweis,Bd03_G-Inn,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,19,Metaphysik,"Metaphysik,",cross_volume,Bd05_Log-N:0391:0278,Metaphysik,Bd05_Log-N,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,20,Ontologie,"Ontologie,",cross_volume,Bd06_O-Ra:0054:0034,Ontologie,Bd06_O-Ra,1,0,
Bd01_A-B:0039:0026,"Absolute, das",Bd01_A-B,21,Sein,"Sein, das",cross_volume,Bd07_Re-Te:0333:0268,"Sein, das",Bd07_Re-Te,2,0,
Bd01_A-B:0041:0027,Absolutismus,Bd01_A-B,0,Philosophie,"Philosophie, politische",cross_volume,Bd06_O-Ra:0300:0213,"Philosophie, politische",Bd06_O-Ra,2,0,
Bd01_A-B:0041:0027,Absolutismus,Bd01_A-B,1,Naturrecht,Naturrecht,cross_volume,Bd05_Log-N:0536:0421,Naturrecht,Bd05_Log-N,1,0,
Bd01_A-B:0041:0027,Absolutismus,Bd01_A-B,2,Aufklärung,Aufklärung,same_volume,Bd01_A-B:0310:0403,Aufklärung,Bd01_A-B,1,0,
Bd01_A-B:0041:0027,Absolutismus,Bd01_A-B,3,Machiavellismus,Machiavellismus,cross_volume,Bd05_Log-N:0181:0117,Machiavellismus,Bd05_Log-N,1,0,
Bd01_A-B:0041:0027,Absolutismus,Bd01_A-B,4,Gesellschaftsvertrag,"Gesellschaftsvertrag (De cive, 1642",cross_volume,Bd03_G-Inn:0135:0097,Gesellschaftsvertrag,Bd03_G-Inn,1,0,
Bd01_A-B:0041:0027,Absolutismus,Bd01_A-B,5,bellum,bellum omnium contra omnes,same_volume,Bd01_A-B:0423:0532,bellum omnium contra omnes,Bd01_A-B,4,0,
Bd01_A-B:0041:0027,Absolutismus,Bd01_A-B,6,Liberalismus,Liberalismus,cross_volume,Bd04_Ins-Loc:0585:0449,Liberalismus,Bd04_Ins-Loc,1,0,
Bd01_A-B:0043:0028,Absorptionsgesetz,Bd01_A-B,0,Klassenlogik,Klassenlogik allgemeingültige (,cross_volume,Bd04_Ins-Loc:0249:0165,Klassenlogik,Bd04_Ins-Loc,1,0,
Bd01_A-B:0043:0028,Absorptionsgesetz,Bd01_A-B,1,allgemeingültig/Allgemeingültigkeit,allgemeingültig/Allgemeingültigkeit,slash_half,Bd01_A-B:0126:0155,allgemeingültig/Allgemeingültigkeit,Bd01_A-B,1,0,
Bd01_A-B:0043:0028,Absorptionsgesetz,Bd01_A-B,2,Junktorenlogik,Junktorenlogik,cross_volume,Bd04_Ins-Loc:0146:0097,Junktorenlogik,Bd04_Ins-Loc,1,0,
Bd01_A-B:0043:0029,absprechen,Bd01_A-B,0,zusprechen/absprechen,zusprechen/absprechen,slash_half,Bd08_Th-Z:0708:0632,zusprechen/absprechen,Bd08_Th-Z,1,0,
Bd01_A-B:0043:0030,Abstand,Bd01_A-B,0,Geometrie,"Geometrie, analytische",cross_volume,Bd03_G-Inn:0107:0077,"Geometrie, analytische",Bd03_G-Inn,2,0,
Bd01_A-B:0043:0030,Abstand,Bd01_A-B,1,Produkt,Produkt (mengentheoretisch,cross_volume,Bd06_O-Ra:0461:0360,Produkt (mengentheoretisch),Bd06_O-Ra,2,0,
Bd01_A-B:0043:0030,Abstand,Bd01_A-B,2,nicht-euklidische,nicht-euklidische Geometrie,cross_volume,Bd05_Log-N:0585:0461,nicht-euklidische Geometrie,Bd05_Log-N,2,0,
Bd01_A-B:0043:0030,Abstand,Bd01_A-B,3,Euklidischen,Euklidischen Geometrie bei gekrümmten Flächen die geodätischen Linien,deinflected,Bd02_C-F:0448:0495,Euklidische Geometrie,Bd02_C-F,1,0,n
Bd01_A-B:0043:0030,Abstand,Bd01_A-B,4,indefinit/Indefinitheit,indefinit/Indefinitheit,slash_half,Bd03_G-Inn:0590:0438,indefinit/Indefinitheit,Bd03_G-Inn,1,0,
Bd01_A-B:0043:0030,Abstand,Bd01_A-B,5,Uhrenparadoxon,Uhrenparadoxon,cross_volume,Bd08_Th-Z:0178:0127,Uhrenparadoxon,Bd08_Th-Z,1,0,
Bd01_A-B:0043:0030,Abstand,Bd01_A-B,6,Parallelenaxiom,"Parallelenaxiom, ist (",cross_volume,Bd06_O-Ra:0125:0098,Parallelenaxiom,Bd06_O-Ra,1,0,
Bd01_A-B:0043:0030,Abstand,Bd01_A-B,7,Geometrie,"Geometrie, absolute",cross_volume,Bd03_G-Inn:0107:0076,"Geometrie, absolute",Bd03_G-Inn,2,0,
Bd01_A-B:0043:0030,Abstand,Bd01_A-B,8,Körper,"Körper, starrer",cross_volume,Bd04_Ins-Loc:0383:0299,"Körper, starrer",Bd04_Ins-Loc,2,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,0,konkret,konkret,cross_volume,Bd04_Ins-Loc:0318:0233,konkret,Bd04_Ins-Loc,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,1,Abstraktion,"Abstraktion hervorgegangen ist,",same_volume,Bd01_A-B:0045:0033,Abstraktion,Bd01_A-B,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,2,Aphairesis,Aphairesis zur Gewinnung der mathematischen Gegenstände und von der,same_volume,Bd01_A-B:0200:0282,Aphairesis,Bd01_A-B,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,3,Epagoge,Epagoge zur Gewinnung des Allgemeinen (,cross_volume,Bd02_C-F:0367:0423,Epagoge,Bd02_C-F,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,4,Allgemeine,"Allgemeine, das",same_volume,Bd01_A-B:0125:0154,"Allgemeine, das",Bd01_A-B,2,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,5,universal,universal,cross_volume,Bd08_Th-Z:0206:0166,universal,Bd08_Th-Z,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,6,Universalien,Universalien,cross_volume,Bd08_Th-Z:0211:0170,Universalien,Bd08_Th-Z,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,7,Abstraktionsschema,Abstraktionsschema,same_volume,Bd01_A-B:0048:0034,Abstraktionsschema,Bd01_A-B,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,8,Psychologismus,"Psychologismus – aber auch noch später, z",cross_volume,Bd06_O-Ra:0517:0411,Psychologismus,Bd06_O-Ra,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,9,Empirismus,"Empirismus, logischer",cross_volume,Bd02_C-F:0339:0390,"Empirismus, logischer",Bd02_C-F,2,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,10,Konkretum,Konkretum,cross_volume,Bd04_Ins-Loc:0319:0235,Konkretum,Bd04_Ins-Loc,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,11,Sinnesdaten,Sinnesdaten oder der Bereich der (physikalisch ermittelten,cross_volume,Bd07_Re-Te:0410:0336,Sinnesdaten,Bd07_Re-Te,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,12,Dinge,Dinge als Basis sowohl für die (ebenfalls,deinflected,Bd02_C-F:0234:0255,Ding,Bd02_C-F,1,0,e
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,13,Teilchenphysik,Teilchenphysik zur einheitlichen Behandlung aller physikalischen Grundkräf,cross_volume,Bd07_Re-Te:0692:0600,Teilchenphysik,Bd07_Re-Te,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,14,Individuation,"Individuation eines Gegenstandsschemas, d",cross_volume,Bd03_G-Inn:0604:0451,Individuation,Bd03_G-Inn,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,15,Aktualisierungen,Aktualisierungen in,deinflected,Bd01_A-B:0088:0108,Aktualisierung,Bd01_A-B,1,0,en
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,16,Zwischenschemata,"Zwischenschemata als Instanzen des Gegenstandsschemas, zustande kommt",unresolved,,,,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,17,Artikulator,"Artikulator, z",same_volume,Bd01_A-B:0271:0368,Artikulator,Bd01_A-B,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,18,Teil,Teil und Ganzes,cross_volume,Bd07_Re-Te:0698:0606,Teil und Ganzes,Bd07_Re-Te,3,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,19,Sprache,"Sprache, natürliche",cross_volume,Bd07_Re-Te:0505:0417,"Sprache, natürliche",Bd07_Re-Te,2,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,20,Individuativums,Individuativums,deinflected,Bd03_G-Inn:0607:0452,Individuativum,Bd03_G-Inn,1,0,s
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,21,Kennzeichnung,Kennzeichnung,cross_volume,Bd04_Ins-Loc:0205:0143,Kennzeichnung,Bd04_Ins-Loc,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,22,Äquivalenzrelation,Äquivalenzrelation auf einem Grundbereich von Partikularia die Gewinnung von P,same_volume,Bd01_A-B:0213:0310,Äquivalenzrelation,Bd01_A-B,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,23,Abstraktum,Abstraktum,same_volume,Bd01_A-B:0049:0037,Abstraktum,Bd01_A-B,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,24,Konkretum,Konkretum,cross_volume,Bd04_Ins-Loc:0319:0235,Konkretum,Bd04_Ins-Loc,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,25,Mengen,Mengen oder Klassen (,cross_volume,Bd05_Log-N:0350:0243,"Mengen, ähnliche",Bd05_Log-N,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,26,Klasse,Klasse (logisch,cross_volume,Bd04_Ins-Loc:0242:0160,Klasse (logisch),Bd04_Ins-Loc,2,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,27,Darstellung,Darstellung (logisch-mengentheoretisch,cross_volume,Bd02_C-F:0135:0155,Darstellung (logisch-mengentheoretisch),Bd02_C-F,2,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,28,Konkretion,Konkretion der ursprüngliche konkrete Grundbereich durch einen Bereich,cross_volume,Bd04_Ins-Loc:0318:0234,Konkretion,Bd04_Ins-Loc,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,29,Mereologie,Mereologie und,cross_volume,Bd05_Log-N:0361:0258,Mereologie,Bd05_Log-N,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,30,Mengenlehre,Mengenlehre theoretisch erfaßt – als grundsätzlich gleichwertig nachzuw,cross_volume,Bd05_Log-N:0350:0246,Mengenlehre,Bd05_Log-N,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,31,Zahlbegriff,Zahlbegriff,cross_volume,Bd08_Th-Z:0650:0577,Zahlbegriff,Bd08_Th-Z,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,32,Notation,"Notation für die Handlungsresultate, d",cross_volume,Bd05_Log-N:0632:0502,Notation,Bd05_Log-N,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,33,Zählzeichen,"Zählzeichen, die, genau genommen, nicht bloß einen Zählschritt notieren",cross_volume,Bd08_Th-Z:0661:0581,Zahlzeichen,Bd08_Th-Z,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,34,Regel,Regel,cross_volume,Bd07_Re-Te:0060:0039,Regel,Bd07_Re-Te,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,35,Strichkalkül,"Strichkalkül normiert notiert vorliegt, und damit den induktiven Charakt",cross_volume,Bd07_Re-Te:0564:0463,Strichkalkül,Bd07_Re-Te,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,36,Definition,"Definition, induktive",cross_volume,Bd02_C-F:0158:0179,"Definition, induktive",Bd02_C-F,2,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,37,Konstruktion,Konstruktion der,cross_volume,Bd04_Ins-Loc:0330:0257,Konstruktion,Bd04_Ins-Loc,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,38,Grundzahlen,"Grundzahlen, als dessen (logisch-mengentheoretische",deinflected,Bd03_G-Inn:0253:0192,Grundzahl,Bd03_G-Inn,1,0,en
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,39,Darstellung,Darstellung (semiotisch,cross_volume,Bd02_C-F:0135:0156,Darstellung (semiotisch),Bd02_C-F,2,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,40,type,type and token,cross_volume,Bd08_Th-Z:0158:0108,type and token,Bd08_Th-Z,3,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,41,Gegenstand,"Gegenstand und Zeichen für Gegenstand zurückgegangen werden, die ihrer",cross_volume,Bd03_G-Inn:0060:0032,Gegenstand,Bd03_G-Inn,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,42,Index,Index für das Partikulare – und in Handlungsbildern des Umgangs m,cross_volume,Bd03_G-Inn:0594:0442,Index,Bd03_G-Inn,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,43,Ikon,"Ikon für das Partikulare übernehmen, (semio-",cross_volume,Bd03_G-Inn:0563:0407,Ikon,Bd03_G-Inn,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,44,Nominator,"Nominator für das Partikulare, und nicht selbst gegenständlich auftre",cross_volume,Bd05_Log-N:0617:0487,Nominator,Bd05_Log-N,1,0,
Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,45,Aussagen,Aussagen über das Partikulare wird sein Stoff durch den Nominator an,deinflected,Bd01_A-B:0324:0413,Aussage,Bd01_A-B,1,0,n
